id,created_at,updated_at,timestamp,sensor_id,sensor_value,isanalyzed,count,time_since_boot,status_bin
4831549,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 04:37:30.297685+00,45570,1,t,12648,-323094804,1111111111101111
4831573,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 04:37:40.161658+00,45569,1,t,12649,-323084940,1111111111111111
4831606,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 04:37:46.775256+00,11-0,1,t,3943,-1616385966,1111111111111111
4831627,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 04:38:08.890336+00,45574,0,t,12650,-323056211,1111110111111111
4831629,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 04:38:13.242684+00,45573,0,t,12651,-323051859,1111110011111111
4831630,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 04:38:14.358813+00,45574,1,t,12652,-323050743,1111111011111111
4831632,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 04:38:24.245927+00,45573,1,t,12653,-323040856,1111111111111111
4831654,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 04:39:13.049655+00,45598,0,t,3944,-1616299692,1111111111111011
4831658,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 04:39:30.925373+00,45598,1,t,3945,-1616281816,1111111111111111
4831667,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 04:39:55.409098+00,45572,0,t,12654,-322949693,1111111101111111
4831668,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 04:39:57.563353+00,45572,1,t,12655,-322947538,1111111111111111
4831669,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 04:39:57.574465+00,45572,0,t,12656,-322947527,1111111101111111
4831670,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 04:39:59.762583+00,45571,0,t,12657,-322945339,1111111100111111
4831671,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 04:40:00.983862+00,45572,1,t,12658,-322944118,1111111110111111
4831688,2024-10-11 08:20:02.146178+00,2024-10-11 07:41:47.886216+00,2024-10-17 04:40:11.28812+00,45571,1,t,12659,-322933814,1111111111111111
